name,address,city,lat,long,company,connector,power_supply,charging_speed,,
סנטר - נתניה (מפלס עליון) (Y) יכין,שדרות גיבורי ישראל 17,נתניה,32.2812249,34.862021,Afcon EV,type 2,12.7,איטי,,
סנטר - נתניה (מפלס עליון) (Y) יכין,שדרות גיבורי ישראל 17,נתניה,32.2812249,34.862021,Afcon EV,combo,82.8,מהיר,,
סנטר - נתניה (מפלס עליון) (Y) יכין,שדרות גיבורי ישראל 17,נתניה,32.2812249,34.862021,Afcon EV,combo,82.8,מהיר,,
האשל 1,"האשל, 1",קיסריה,32.477509,34.94475,Afcon EV,type 2,12.7,איטי,,
האשל 1,"האשל, 1",קיסריה,32.477509,34.94475,Afcon EV,type 2,12.7,איטי,,
האשל 1,"האשל, 1",קיסריה,32.477509,34.94475,Afcon EV,type 2,12.7,איטי,,
מלון בוטניקה לאורחי המלון,דרך אלנבי 65,חיפה,32.8184471,34.9887892,Afcon EV,type 2,6.4,איטי,,
מלון בוטניקה לאורחי המלון,דרך אלנבי 65,חיפה,32.8184471,34.9887892,Afcon EV,type 2,10,איטי,,
מלון בוטניקה לאורחי המלון,דרך אלנבי 65,חיפה,32.8184471,34.9887892,Afcon EV,type 2,10,איטי,,
מלון בוטניקה לאורחי המלון,דרך אלנבי 65,חיפה,32.8184471,34.9887892,Afcon EV,type 2,10,איטי,,
מלון בוטניקה לאורחי המלון,דרך אלנבי 65,חיפה,32.8184471,34.9887892,Afcon EV,type 2,6.4,איטי,,
חניון נווה מנחם קרני שומרון,הגיתית 8,קרני שומרון,32.173906,35.10824,Afcon EV,type 2,11.1,איטי,,
חניון לפידים קרני שומרון,שדרות רחבעם 1,קרני שומרון,32.174121,35.0910259,Afcon EV,type 2,22.2,איטי,,
חניון לפידים קרני שומרון,שדרות רחבעם 1,קרני שומרון,32.174121,35.0910259,Afcon EV,type 2,22.2,איטי,,
חניון לפידים קרני שומרון,שדרות רחבעם 1,קרני שומרון,32.174121,35.0910259,Afcon EV,type 2,22.2,איטי,,
ביג צ'ק פוסט חיפה,ישראל בר יהודה 111,חיפה,32.786599,35.03033,Afcon EV,type 2,22.2,איטי,,
ביג צ'ק פוסט חיפה,ישראל בר יהודה 111,חיפה,32.786599,35.03033,Afcon EV,type 2,11.1,איטי,,
ביג צ'ק פוסט חיפה,ישראל בר יהודה 111,חיפה,32.786599,35.03033,Afcon EV,type 2,11.1,איטי,,
ביג קרית גת,דרך הדרום 3,קרית גת,31.6029928,34.7716471,Afcon EV,type 2,17.3,איטי,,
ביג קרית גת,דרך הדרום 3,קרית גת,31.6029928,34.7716471,Afcon EV,type 2,17.3,איטי,,
ביג קרית גת,דרך הדרום 3,קרית גת,31.6029928,34.7716471,Afcon EV,type 2,17.3,איטי,,
ביג בית שמש,יגאל אלון 1,בית שמש,31.756347,34.986789,Afcon EV,type 2,11.1,איטי,,
ביג בית שמש,יגאל אלון 1,בית שמש,31.756347,34.986789,Afcon EV,type 2,11.1,איטי,,
ביג בית שמש,יגאל אלון 1,בית שמש,31.756347,34.986789,Afcon EV,type 2,11.1,איטי,,
מתחם לובינסקי - באר שבע,תוצרת הארץ 1,באר שבע,31.220033,34.803593,Afcon EV,combo,80,מהיר,,
חוות כרמי עבדת,חוות כרמי עבדת,מדרשת בן גוריון,30.825831,34.739241,Afcon EV,type 2,12.7,איטי,,
עמק חפר ביתן אהרון,ביתנס,ביתן אהרון,32.361421,34.868886,Afcon EV,type 2,11.1,איטי,,
רחוב גור גריה,גור אריה,חבל יהודה וקרית ארבע,31.5294312,35.1194874,Afcon EV,type 2,12.7,איטי,,
ביג פרדס חנה כרכור,ביג פרדס חנה כרכור,פרדס חנה כרכור,32.488873,34.969849,Afcon EV,type 2,19.4,איטי,,
ביג פרדס חנה כרכור,ביג פרדס חנה כרכור,פרדס חנה כרכור,32.488873,34.969849,Afcon EV,type 2,19.4,איטי,,
ביג פרדס חנה כרכור,ביג פרדס חנה כרכור,פרדס חנה כרכור,32.488873,34.969849,Afcon EV,type 2,19.4,איטי,,
חניון עובדי העירייה - אשדוד ( מורשים בלבד ),"ז'בוטינסקי 88, 10",אשדוד,31.8062352,34.660058,Afcon EV,type 2,12.7,איטי,,
מזכירות עין חרוד מאוחד,קיבוץ עין חרוד מאוחד,קיבוץ עין חרוד מאוחד,32.5581711,35.392213,Afcon EV,type 2,11.1,איטי,,
פארק הייטק בר-לב,הדולב 3,פארק תעשיות בר לב,32.9050527,35.1881171,Afcon EV,type 2,12.7,איטי,,
פארק הייטק בר-לב,הדולב 3,פארק תעשיות בר לב,32.9050527,35.1881171,Afcon EV,type 2,12.7,איטי,,
פארק הייטק בר-לב,הדולב 3,פארק תעשיות בר לב,32.9050527,35.1881171,Afcon EV,type 2,12.7,איטי,,
סינמה סיטי - גלילות,סינמה סיטי - גלילות,רמת השרון,32.147055,34.807337,Afcon EV,CHAdeMO,40,איטי,,
ביג אילת - האומן 11 אילת,האומן 11,אילת,29.5652687,34.9586955,Afcon EV,combo,80,מהיר,,
ביג אילת - האומן 11 אילת,האומן 11,אילת,29.5652687,34.9586955,Afcon EV,combo,80,מהיר,,
ביג אילת - האומן 11 אילת,האומן 11,אילת,29.5652687,34.9586955,Afcon EV,combo,82.8,מהיר,,
ביג אילת - האומן 11 אילת,האומן 11,אילת,29.5652687,34.9586955,Afcon EV,combo,82.8,מהיר,,
ביג אילת - האומן 11 אילת,האומן 11,אילת,29.5652687,34.9586955,Afcon EV,combo,92,מהיר,,
"הנשיא הראשון 54, מכון ויצמן",הנשיא הראשון 54,רחובות,31.904633,34.816461,Afcon EV,type 2,11.1,איטי,,
"חלמיש 14,קיסריה","חלמיש, 14",קיסריה,32.484889,34.94848,Afcon EV,type 2,12.7,איטי,,
"חלמיש 14,קיסריה","חלמיש, 14",קיסריה,32.484889,34.94848,Afcon EV,type 2,12.7,איטי,,
"חלמיש 14,קיסריה","חלמיש, 14",קיסריה,32.484889,34.94848,Afcon EV,type 2,12.7,איטי,,
"חלמיש 14,קיסריה","חלמיש, 14",קיסריה,32.484889,34.94848,Afcon EV,type 2,12.7,איטי,,
"חלמיש 14,קיסריה","חלמיש, 14",קיסריה,32.484889,34.94848,Afcon EV,type 2,12.7,איטי,,
חוף נעורים,חוף נעורים,מועצה אזורית עמק חפר,32.3650133,34.8588268,Afcon EV,type 2,22.2,איטי,,
בית יצחק - קאנטרי,בית יצחק,מועצה אזורית עמק חפר,32.3282876,34.8979503,Afcon EV,type 2,22.2,איטי,,
דור אלון בית השיטה,"כביש 71, בית השיטה",בית השיטה,32.5442376,35.4339864,Afcon EV,combo,345,מהיר,,
דור אלון בית השיטה,"כביש 71, בית השיטה",בית השיטה,32.5442376,35.4339864,Afcon EV,CHAdeMO,40,איטי,,
דור אלון בית השיטה,"כביש 71, בית השיטה",בית השיטה,32.5442376,35.4339864,Afcon EV,CHAdeMO,138.5,מהיר,,
ביג באר שבע,"שדרות אליהו נאוי, 18",באר שבע,31.241632,34.8123045,Afcon EV,combo,82.8,מהיר,,
ביג באר שבע,"שדרות אליהו נאוי, 18",באר שבע,31.241632,34.8123045,Afcon EV,combo,82.8,מהיר,,
ביג באר שבע,"שדרות אליהו נאוי, 18",באר שבע,31.241632,34.8123045,Afcon EV,combo,40,איטי,,
ביג באר שבע,"שדרות אליהו נאוי, 18",באר שבע,31.241632,34.8123045,Afcon EV,CHAdeMO,40,איטי,,
ביג באר שבע,"שדרות אליהו נאוי, 18",באר שבע,31.241632,34.8123045,Afcon EV,type 2,22.2,איטי,,
ביג באר שבע,"שדרות אליהו נאוי, 18",באר שבע,31.241632,34.8123045,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון ימית 2000,"חניון ימית 2000, 58",חולון,32.003659,34.793052,Afcon EV,type 2,22.2,איטי,,
חולון פארק פרס,"פארק פרס, 58",חולון,32.0029892,34.7986982,Afcon EV,type 2,22.2,איטי,,
חולון פארק פרס,"פארק פרס, 58",חולון,32.0029892,34.7986982,Afcon EV,type 2,22.2,איטי,,
חולון פארק פרס,"פארק פרס, 58",חולון,32.0029892,34.7986982,Afcon EV,type 2,22.2,איטי,,
חולון פארק פרס,"פארק פרס, 58",חולון,32.0029892,34.7986982,Afcon EV,type 2,22.2,איטי,,
חולון פארק פרס,"פארק פרס, 58",חולון,32.0029892,34.7986982,Afcon EV,type 2,22.2,איטי,,
דור אלון- יקום,דור אלון- יקום,יקום,32.248343,34.835809,Afcon EV,combo,48,איטי,,
דור אלון- יקום,דור אלון- יקום,יקום,32.248343,34.835809,Afcon EV,combo,48,איטי,,
דור אלון- יקום,דור אלון- יקום,יקום,32.248343,34.835809,Afcon EV,CHAdeMO,126,מהיר,,
מתחם לובינסקי שורק,"מרק מושוביץ, 3",ראשון לציון,31.951798,34.769046,Afcon EV,combo,120,מהיר,,
מתחם לובינסקי שורק,"מרק מושוביץ, 3",ראשון לציון,31.951798,34.769046,Afcon EV,combo,120,מהיר,,
מתחם לובינסקי שורק,"מרק מושוביץ, 3",ראשון לציון,31.951798,34.769046,Afcon EV,combo,40,איטי,,
מתחם לובינסקי שורק,"מרק מושוביץ, 3",ראשון לציון,31.951798,34.769046,Afcon EV,CHAdeMO,40,איטי,,
מתחם לובינסקי שורק,"מרק מושוביץ, 3",ראשון לציון,31.951798,34.769046,Afcon EV,type 2,12.7,איטי,,
מתחם לובינסקי שורק,"מרק מושוביץ, 3",ראשון לציון,31.951798,34.769046,Afcon EV,type 2,22.2,איטי,,
מתחם לובינסקי שורק,"מרק מושוביץ, 3",ראשון לציון,31.951798,34.769046,Afcon EV,type 2,22.2,איטי,,
מלונות דן- לינק תל אביב,דפנה 8,תל אביב,32.078319,34.7903512,Afcon EV,type 2,12.7,איטי,,
מנחם בגין 11 גדרה,"מנחם בגין, 11",גדרה,31.8005122,34.7831768,Afcon EV,type 2,22.2,איטי,,
מלונות דן- מלון דן תל אביב,"הירקון, 99",תל אביב,32.0798106,34.7679504,Afcon EV,type 2,10.5,איטי,,
מנחם בגין 31 גדרה,"מנחם בגין, 31",גדרה,31.804721,34.784375,Afcon EV,type 2,22.2,איטי,,
מלונות דן- מלון דן אילת,"הים, 5",אילת,29.5489783,34.9653036,Afcon EV,type 2,21.1,איטי,,
מלונות דן- מלון דן אילת,"הים, 5",אילת,29.5489783,34.9653036,Afcon EV,type 2,21.1,איטי,,
"מנחם בגין 53, גדרה","מנחם בגין, 53",גדרה,31.807586,34.785834,Afcon EV,type 2,22.2,איטי,,
"מרכז אופק (מתנס גדרה) כנפי נשרים, גדרה",מרכז אופק (מתנס גדרה) כנפי נשרים, גדרה.," 4""",גדרה,34.779011,פעיל,type 2,פעיל,,"שני: 0.33 שח לקו""ט שני: 0.48 ש""ח לקו""ט שלישי: 0.33 ש""ח לקו""ט שלישי: 0.48 ש""ח לקו""ט רביעי: 0.33 ש""ח לקו""ט רביעי: 0.48 ש""ח לקו""ט חמישי: 0.33 ש""ח לקו""ט חמישי: 0.48 ש""ח לקו""ט שישי: 0.33 ש""ח לקו""ט שישי: 0.48 ש""ח לקו""ט שבת: 0.33 ש""ח לקו""ט שבת: 0.48 ש""ח לקו""ט ראשון: 0.33 ש""ח לקו""ט ראשון: 0.48 ש""ח לקו""ט   עלות חניה: לא זמין   אפשרויות תשלום: לא זמין"""
"רחוב ארז 17, גדרה","רחוב ארז, 17",גדרה,31.802588,34.786998,Afcon EV,type 2,22.2,איטי,,
"רחוב שכביץ 2, גדרה","שכביץ, 2",גדרה,31.815008,34.775279,Afcon EV,type 2,22.2,איטי,,
"רחוב הבילויים 19, גדרה","הבילויים, 19",גדרה,31.815167,34.773719,Afcon EV,type 2,22.2,איטי,,
חניון מועצה מקומית גדרה,"חניון מועצה מקומית גדרה, 4",גדרה,31.8159113,34.7773833,Afcon EV,type 2,22.2,איטי,,
חניון מועצה מקומית גדרה,"חניון מועצה מקומית גדרה, 4",גדרה,31.8159113,34.7773833,Afcon EV,type 2,22.2,איטי,,
חניון מועצה מקומית גדרה,"חניון מועצה מקומית גדרה, 4",גדרה,31.8159113,34.7773833,Afcon EV,combo,230,מהיר,,
"חניון - כניסה מרחוב דרך ארץ, אשדוד","רחוב דרך ארץ, 10",אשדוד,31.792341,34.635641,Afcon EV,type 2,22.2,איטי,,
"חניון - כניסה מרחוב דרך ארץ, אשדוד","רחוב דרך ארץ, 10",אשדוד,31.792341,34.635641,Afcon EV,type 2,22.2,איטי,,
"חניון - כניסה מרחוב דרך ארץ, אשדוד","רחוב דרך ארץ, 10",אשדוד,31.792341,34.635641,Afcon EV,combo,73.6,מהיר,,
"חניון - כניסה מרחוב דרך ארץ, אשדוד","רחוב דרך ארץ, 10",אשדוד,31.792341,34.635641,Afcon EV,CHAdeMO,40,איטי,,
"חניון - כניסה מרחוב דרך ארץ, אשדוד","רחוב דרך ארץ, 10",אשדוד,31.792341,34.635641,Afcon EV,type 2,22.2,איטי,,
"חניון - כניסה מרחוב הבנים, אשדוד","הגדוד העברי, 10",אשדוד,31.7933307,34.6370497,Afcon EV,type 2,22.2,איטי,,
"חניון - כניסה מרחוב הבנים, אשדוד","הגדוד העברי, 10",אשדוד,31.7933307,34.6370497,Afcon EV,type 2,22.2,איטי,,
"חניון - כניסה מרחוב הבנים, אשדוד","הגדוד העברי, 10",אשדוד,31.7933307,34.6370497,Afcon EV,type 2,22.2,איטי,,
מפלס -2,"החרש, 20",תל אביב,32.058481,34.7843509,Afcon EV,type 2,22.2,איטי,,
מתחם היוצר - כרמיאל,"היוצרים, 7",כרמיאל,32.92322,35.307308,Afcon EV,type 2,22.2,איטי,,
מתחם היוצר - כרמיאל,"היוצרים, 7",כרמיאל,32.92322,35.307308,Afcon EV,type 2,22.2,איטי,,
מתחם היוצר - כרמיאל,"היוצרים, 7",כרמיאל,32.92322,35.307308,Afcon EV,combo,40,איטי,,
מתחם היוצר - כרמיאל,"היוצרים, 7",כרמיאל,32.92322,35.307308,Afcon EV,CHAdeMO,40,איטי,,
ביג ראשון לציון,"פלוטיצקי, 2",ראשון לציון,31.984365,34.812705,Afcon EV,combo,82.8,מהיר,,
ביג ראשון לציון,"פלוטיצקי, 2",ראשון לציון,31.984365,34.812705,Afcon EV,combo,82.8,מהיר,,
ביג ראשון לציון,"פלוטיצקי, 2",ראשון לציון,31.984365,34.812705,Afcon EV,combo,40,איטי,,
ביג ראשון לציון,"פלוטיצקי, 2",ראשון לציון,31.984365,34.812705,Afcon EV,CHAdeMO,40,איטי,,
ביג ראשון לציון,"פלוטיצקי, 2",ראשון לציון,31.984365,34.812705,Afcon EV,type 2,22.2,איטי,,
ביג ראשון לציון,"פלוטיצקי, 2",ראשון לציון,31.984365,34.812705,Afcon EV,type 2,22.2,איטי,,
דור אלון- משמר השרון,משמר השרון,משמר השרון,32.358011,34.907919,Afcon EV,combo,34,איטי,,
דור אלון- משמר השרון,משמר השרון,משמר השרון,32.358011,34.907919,Afcon EV,combo,345,מהיר,,
דור אלון- משמר השרון,משמר השרון,משמר השרון,32.358011,34.907919,Afcon EV,CHAdeMO,138.5,מהיר,,
ארלוזורוב 17 תל אביב- כניסה למורשים בלבד,"ארלוזורוב, 17",תל אביב,32.0872621,34.7740372,Afcon EV,type 2,22.2,איטי,,
עמק חפר - מכללת רופין,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,32.3418559,34.9112017,Afcon EV,type 2,11.1,איטי,,
עמק חפר - מכללת רופין,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,32.3418559,34.9112017,Afcon EV,type 2,11.1,איטי,,
עמק חפר - מכללת רופין,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,32.3418559,34.9112017,Afcon EV,type 2,11.1,איטי,,
אופק1 קיסריה-מורשים בלבד,"האשל, 2",קיסריה,32.4775649,34.9453635,Afcon EV,type 2,22.2,איטי,,
אופק1 קיסריה-מורשים בלבד,"האשל, 2",קיסריה,32.4775649,34.9453635,Afcon EV,type 2,22.2,איטי,,
אופק1 קיסריה-מורשים בלבד,"האשל, 2",קיסריה,32.4775649,34.9453635,Afcon EV,type 2,22.2,איטי,,
חניון ראשית המושבה,יחזקאל חביבי,רחובות,31.896379,34.816167,Afcon EV,type 2,22.2,איטי,,
תחנת דלק -מתחם שריד,תחנת דלק מתחם שריד - צומת שריד,עמק יזרעאל,32.661435,35.235967,Afcon EV,type 2,13.9,איטי,,
תחנת דלק -מתחם שריד,תחנת דלק מתחם שריד - צומת שריד,עמק יזרעאל,32.661435,35.235967,Afcon EV,combo,230,מהיר,,
תחנת דלק -מתחם שריד,תחנת דלק מתחם שריד - צומת שריד,עמק יזרעאל,32.661435,35.235967,Afcon EV,CHAdeMO,125,מהיר,,
אלון התבור 13,"אלון התבור 13, 2",קיסריה,32.476548,34.946839,Afcon EV,type 2,12.7,איטי,,
אלון התבור 13,"אלון התבור 13, 2",קיסריה,32.476548,34.946839,Afcon EV,type 2,12.7,איטי,,
